2026-03-10 22:45:22.414 | INFO     | main:lifespan:37 - ==================================================
2026-03-18 11:27:54.334 | INFO     | app.api.routes:producer:296 - Stream producer completed, total chunks: 329
2026-03-18 11:27:54.686 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:54.687 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: b83e7128-63d0-4c97-85b1-7c344117dcd3, 限制: 50
2026-03-18 11:27:54.863 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: b83e7128-63d0-4c97-85b1-7c344117dcd3, role: 1
2026-03-18 11:27:54.866 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: b83e7128-63d0-4c97-85b1-7c344117dcd3, role: 2
2026-03-18 11:27:54.866 | INFO     | app.services.chat_history_service:save_chat_history_batch:107 - 批量保存对话完成 - user_id: 9, session_id: b83e7128-63d0-4c97-85b1-7c344117dcd3, tokens: 672
2026-03-18 11:27:54.866 | INFO     | app.api.routes:save_history_after_stream:358 - 对话历史已保存 - user_id: 9, session_id: b83e7128-63d0-4c97-85b1-7c344117dcd3, tokens: 672
2026-03-18 11:27:55.501 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:55.501 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:27:56.726 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:56.726 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:27:57.558 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:57.558 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 931d29a2-a2a8-4bf3-9785-dcb79e26a20c, 限制: 50
2026-03-18 11:27:58.278 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:58.279 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:27:59.204 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:27:59.204 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: b83e7128-63d0-4c97-85b1-7c344117dcd3, 限制: 50
2026-03-18 11:28:04.528 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:28:04.528 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:28:42.886 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:28:42.886 | INFO     | app.api.routes:chat_with_ai:175 - 流式AI对话 - 用户: 9, 会话: 3, 问题: 多喝水对肾脏有好处吗...
2026-03-18 11:28:42.886 | INFO     | app.api.routes:chat_with_ai:176 - 联网搜索: 关闭
2026-03-18 11:28:42.886 | INFO     | app.api.routes:chat_with_ai:177 - 保存历史: 是
2026-03-18 11:28:42.887 | INFO     | app.utils.content_validator:validate:176 - 内容验证得分 - 健康关键词: 0.67, 模式匹配: 0.00, 非健康: 0.00, 总分: 0.27
2026-03-18 11:28:42.887 | INFO     | app.utils.content_validator:validate:186 - 边缘话题，允许通过但添加限制: 多喝水对肾脏有好处吗...
2026-03-18 11:28:42.887 | INFO     | app.api.routes:chat_with_ai:255 - 使用前端传入的历史: 3 条消息
2026-03-18 11:28:48.282 | INFO     | app.api.routes:producer:296 - Stream producer completed, total chunks: 297
2026-03-18 11:28:48.634 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:28:48.634 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:28:48.827 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 1
2026-03-18 11:28:48.830 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 2
2026-03-18 11:28:48.830 | INFO     | app.services.chat_history_service:save_chat_history_batch:107 - 批量保存对话完成 - user_id: 9, session_id: 3, tokens: 945
2026-03-18 11:28:48.830 | INFO     | app.api.routes:save_history_after_stream:358 - 对话历史已保存 - user_id: 9, session_id: 3, tokens: 945
2026-03-18 11:28:49.457 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:28:49.458 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:28:58.294 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:28:58.295 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:29:07.461 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:29:07.461 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:29:51.564 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:29:51.565 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:29:54.735 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:29:54.736 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:30:25.755 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:25.755 | INFO     | app.api.routes:chat_with_ai:175 - 流式AI对话 - 用户: 9, 会话: 3, 问题: 晒太阳对身体有好处吗...
2026-03-18 11:30:25.755 | INFO     | app.api.routes:chat_with_ai:176 - 联网搜索: 关闭
2026-03-18 11:30:25.755 | INFO     | app.api.routes:chat_with_ai:177 - 保存历史: 是
2026-03-18 11:30:25.756 | INFO     | app.utils.content_validator:validate:176 - 内容验证得分 - 健康关键词: 0.00, 模式匹配: 0.00, 非健康: 0.00, 总分: 0.00
2026-03-18 11:30:25.756 | WARNING  | app.utils.content_validator:validate:190 - 非健康话题，拒绝处理: 晒太阳对身体有好处吗...
2026-03-18 11:30:25.756 | WARNING  | app.api.routes:chat_with_ai:184 - 内容验证失败 - 用户: 9, 原因: 抱歉，我是专业的AI健康管理师，只能回答健康、养生、医疗相关的问题。例如：
• 疾病症状咨询
• 健...
2026-03-18 11:30:25.764 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 1
2026-03-18 11:30:25.767 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 2
2026-03-18 11:30:25.767 | INFO     | app.services.chat_history_service:save_chat_history_batch:107 - 批量保存对话完成 - user_id: 9, session_id: 3, tokens: None
2026-03-18 11:30:25.779 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:25.779 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:30:26.610 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:26.610 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:30:41.065 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:41.065 | INFO     | app.api.routes:chat_with_ai:175 - 流式AI对话 - 用户: 9, 会话: 3, 问题: 但是晒太阳对健康有好处啊...
2026-03-18 11:30:41.065 | INFO     | app.api.routes:chat_with_ai:176 - 联网搜索: 关闭
2026-03-18 11:30:41.066 | INFO     | app.api.routes:chat_with_ai:177 - 保存历史: 是
2026-03-18 11:30:41.066 | INFO     | app.utils.content_validator:validate:176 - 内容验证得分 - 健康关键词: 0.67, 模式匹配: 0.00, 非健康: 0.00, 总分: 0.27
2026-03-18 11:30:41.066 | INFO     | app.utils.content_validator:validate:186 - 边缘话题，允许通过但添加限制: 但是晒太阳对健康有好处啊...
2026-03-18 11:30:41.066 | INFO     | app.api.routes:chat_with_ai:255 - 使用前端传入的历史: 7 条消息
2026-03-18 11:30:48.766 | INFO     | app.api.routes:producer:296 - Stream producer completed, total chunks: 352
2026-03-18 11:30:49.119 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:49.119 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 11:30:49.322 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 1
2026-03-18 11:30:49.326 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: 3, role: 2
2026-03-18 11:30:49.327 | INFO     | app.services.chat_history_service:save_chat_history_batch:107 - 批量保存对话完成 - user_id: 9, session_id: 3, tokens: 1384
2026-03-18 11:30:49.327 | INFO     | app.api.routes:save_history_after_stream:358 - 对话历史已保存 - user_id: 9, session_id: 3, tokens: 1384
2026-03-18 11:30:49.940 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:49.940 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 11:30:59.254 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 11:30:59.254 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:08:37.758 | INFO     | main:lifespan:37 - ==================================================
2026-03-18 13:08:37.759 | INFO     | main:lifespan:38 - Health Management AI Service 启动中...
2026-03-18 13:08:37.759 | INFO     | main:lifespan:39 - 版本: 1.0.0
2026-03-18 13:08:37.759 | INFO     | main:lifespan:40 - 调试模式: True
2026-03-18 13:08:37.759 | INFO     | main:lifespan:41 - ==================================================
2026-03-18 13:08:37.785 | INFO     | app.db.database:connect:29 - 数据库连接池创建成功
2026-03-18 13:08:37.785 | INFO     | main:lifespan:47 - 数据库连接初始化成功
2026-03-18 13:21:17.633 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:21:17.635 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:21:17.838 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:21:17.838 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:21:38.021 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:21:38.022 | INFO     | app.api.routes:chat_with_ai:175 - 流式AI对话 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 问题: 每日运动量多大比较合适...
2026-03-18 13:21:38.022 | INFO     | app.api.routes:chat_with_ai:176 - 联网搜索: 关闭
2026-03-18 13:21:38.022 | INFO     | app.api.routes:chat_with_ai:177 - 保存历史: 是
2026-03-18 13:21:38.022 | INFO     | app.utils.content_validator:validate:176 - 内容验证得分 - 健康关键词: 0.67, 模式匹配: 0.00, 非健康: 0.00, 总分: 0.27
2026-03-18 13:21:38.022 | INFO     | app.utils.content_validator:validate:186 - 边缘话题，允许通过但添加限制: 每日运动量多大比较合适...
2026-03-18 13:21:38.023 | INFO     | app.api.routes:chat_with_ai:255 - 使用前端传入的历史: 15 条消息
2026-03-18 13:21:39.269 | INFO     | app.services.kimi_service:client:32 - Kimi (Moonshot)客户端初始化完成，使用模型: moonshot-v1-8k
2026-03-18 13:21:50.533 | INFO     | app.api.routes:producer:296 - Stream producer completed, total chunks: 459
2026-03-18 13:21:51.239 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, role: 1
2026-03-18 13:21:51.244 | INFO     | app.services.chat_history_service:save_chat_history:56 - 对话历史已保存 - user_id: 9, session_id: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, role: 2
2026-03-18 13:21:51.245 | INFO     | app.services.chat_history_service:save_chat_history_batch:107 - 批量保存对话完成 - user_id: 9, session_id: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, tokens: 2595
2026-03-18 13:21:51.245 | INFO     | app.api.routes:save_history_after_stream:358 - 对话历史已保存 - user_id: 9, session_id: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, tokens: 2595
2026-03-18 13:21:51.322 | INFO     | main:lifespan:55 - 应用正在关闭...
2026-03-18 13:21:51.323 | INFO     | app.db.database:disconnect:39 - 数据库连接池已关闭
2026-03-18 13:21:51.323 | INFO     | main:lifespan:61 - 数据库连接已关闭
2026-03-18 13:21:52.525 | INFO     | main:lifespan:37 - ==================================================
2026-03-18 13:21:52.526 | INFO     | main:lifespan:38 - Health Management AI Service 启动中...
2026-03-18 13:21:52.526 | INFO     | main:lifespan:39 - 版本: 1.0.0
2026-03-18 13:21:52.526 | INFO     | main:lifespan:40 - 调试模式: True
2026-03-18 13:21:52.526 | INFO     | main:lifespan:41 - ==================================================
2026-03-18 13:21:52.538 | INFO     | app.db.database:connect:29 - 数据库连接池创建成功
2026-03-18 13:21:52.538 | INFO     | main:lifespan:47 - 数据库连接初始化成功
2026-03-18 13:21:52.604 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:21:52.604 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:21:53.122 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:21:53.122 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:22:00.534 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:00.534 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 13:22:01.083 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:01.083 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:03.035 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:03.035 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 13:22:06.025 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:06.025 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:07.046 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:07.046 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 13:22:07.308 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:07.309 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:07.792 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:07.793 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:10.147 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:10.148 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:14.739 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:16.063 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:16.063 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 13:22:16.599 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:16.599 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:18.106 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:18.106 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:22:19.076 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:19.077 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:22:24.787 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:25.794 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:25.795 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 3, 限制: 50
2026-03-18 13:22:26.621 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:22:26.621 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:23:43.864 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:23:43.865 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:23:46.042 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:23:46.042 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 931d29a2-a2a8-4bf3-9785-dcb79e26a20c, 限制: 50
2026-03-18 13:23:47.258 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:23:47.258 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:24:13.175 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:24:28.945 | WARNING  | app.core.auth:get_current_user:108 - 请求缺少Authorization头
2026-03-18 13:25:16.169 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:25:16.170 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:25:16.468 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:25:16.468 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:25:31.149 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:25:31.149 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:25:31.462 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:25:31.462 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:26:22.979 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:26:22.980 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:26:33.744 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:27:14.820 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:27:14.820 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:27:15.124 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:27:15.125 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:29:04.646 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:04.646 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:29:09.793 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:09.793 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 50
2026-03-18 13:29:12.468 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:12.468 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: a097c2c0-0feb-4129-aef9-3e0fb4a0d600, 限制: 100
2026-03-18 13:29:12.481 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:12.483 | INFO     | app.api.routes:delete_chat_history_batch:578 - 批量删除对话记录 - 用户: 9, 记录数: 2
2026-03-18 13:29:12.491 | INFO     | app.services.chat_history_service:delete_chat_history_batch:320 - 批量删除完成 - user_id: 9, 删除: 2 条
2026-03-18 13:29:15.330 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:15.331 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:29:17.234 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:17.234 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:29:19.867 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:19.868 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: b83e7128-63d0-4c97-85b1-7c344117dcd3, 限制: 50
2026-03-18 13:29:22.357 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:22.357 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: b83e7128-63d0-4c97-85b1-7c344117dcd3, 限制: 100
2026-03-18 13:29:22.367 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:22.367 | INFO     | app.api.routes:delete_chat_history_batch:578 - 批量删除对话记录 - 用户: 9, 记录数: 4
2026-03-18 13:29:22.370 | INFO     | app.services.chat_history_service:delete_chat_history_batch:320 - 批量删除完成 - user_id: 9, 删除: 4 条
2026-03-18 13:29:24.173 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:24.173 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:29:24.955 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:29:24.955 | INFO     | app.api.routes:get_session_history:482 - 获取会话历史 - 用户: 9, 会话: 931d29a2-a2a8-4bf3-9785-dcb79e26a20c, 限制: 50
2026-03-18 13:31:39.473 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:31:39.474 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:32:56.049 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:32:56.049 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:33:19.804 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:33:19.805 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:34:19.089 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:19.090 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:34:19.344 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:19.344 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:34:19.404 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:19.404 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:34:19.653 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:19.653 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:34:44.892 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:44.892 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:34:53.289 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:34:53.290 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:35:26.203 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:35:26.204 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:35:26.514 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:35:26.514 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:38:12.802 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:38:12.803 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
2026-03-18 13:38:13.052 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:38:13.052 | INFO     | app.api.routes:get_user_sessions:634 - 获取用户会话列表 - 用户: 9, 限制: 20
2026-03-18 13:42:03.369 | INFO     | app.core.auth:get_current_user:138 - 用户认证成功: user_id=9, username=admin
2026-03-18 13:42:03.369 | INFO     | app.api.routes:get_chat_history:455 - 获取对话历史 - 用户: 9, 限制: 50
